"start","end","text"
"1465270","1468310"," And 80 percent, 80 percent, give or take,"
"1468550","1470690"," it's probably more 80 percent. "
"1471950","1474030"," A portfolio manager says, all right, I own"
"1474030","1474870"," XYZ."
"1475210","1477670"," It's up substantially and they own 20 million"
"1477670","1477970"," shares."
"1478230","1480950"," I want to take off, you know, 5"
"1480950","1482250"," percent of that. "
"1482430","1484070"," OK, so sell an order, take an order"
"1484070","1487050"," to sell a half a million shares, two"
"1487050","1488390"," million shares, a million shares."
"1489010","1490370"," And they give it to the trader on"
"1490370","1492410"," a desk and they sell to the trader."
"1493950","1495930"," Just, you know, go along, beat the volume"
"1495930","1496670"," weighted average. "
"1497410","1499010"," 80 percent of the orders on these deep"
"1499010","1503130"," pocketed investors and funds have orders that are"
"1504170","1507510"," that are following an algorithm that allows them"
"1507510","1510190"," to stay close to the volume weighted average."
"1510690","1510950"," Why?"
"1511290","1513090"," The trader doesn't want to be embarrassed."
"1513450","1515490"," The portfolio manager doesn't really care. "
"1515750","1516690"," He's banking money."
"1517070","1519550"," So he doesn't want he doesn't want anybody"
"1519550","1521850"," playing the market on his dime."
"1521970","1524450"," He'd rather just know that he's about around"
"1524450","1526590"," the mid price of the stock that it"
"1526590","1527390"," trades for the day. "
"1527850","1530230"," But it's a very important factor when you're"
"1530230","1532850"," doing what I do, because where the volume"
"1532850","1535150"," weighted average is, you know, if a new"
"1535150","1537510"," bar comes up on a super superdome, for"
"1537510","1540150"," instance, and the bar is above the volume"
"1540150","1543430"," weighted average, those those orders that are in"
"1543430","1546210"," there following an algorithm on a volume weighted"
"1546210","1547390"," average are buyers."
"1547790","1550530"," And when it's below the bar, they're sellers."
"1550950","1552770"," And that's how they keep up. "
"1552850","1553870"," It's a balancing act."
"1554850","1554950"," So."
"1557070","1560190"," So the VWAP is really, really important. "
"1560710","1562570"," My clients, like you, what you just said,"
"1562610","1565110"," which prompted me to speak about this is"
"1565110","1566070"," my clients."
"1566510","1570770"," I mean, you know, I represented Vanguard and"
"1570770","1572390"," I represented their index funds."
"1572610","1574690"," So every time a stock went from one"
"1574690","1577490"," S&P to 400 to 500, they, you"
"1577490","1579730"," know, they restricted and they balanced, they had"
"1579730","1582610"," to balance the mathematics out to reflect what"
"1582610","1583730"," their index was. "
"1584310","1587650"," And so so my customers, to your point,"
"1588650","1589910"," they didn't give me the order."
"1590450","1592270"," I could put on an algorithm, too."
"1592690","1595970"," No, they they they wanted me to trade"
"1595970","1598170"," the order and use my expertise. "
"1598570","1601170"," So to your point, that's exactly what took"
"1601170","1601510"," place."
"1601650","1602850"," And you want to know what?"
"1603130","1605650"," I destroyed the volume weighted average."
"1606310","1609510"," I destroyed it almost every time. "
"1609930","1611710"," Never really got hurt."
"1612130","1616550"," Played in the market without any algorithms, without"
"1616550","1619170"," any machines, without anything."
"1620090","1621730"," I mean, I can't tell you the amount"
"1621730","1623450"," of money I made for that index fund. "
"1623570","1624670"," A lot of a lot of those people"
"1624670","1625530"," owe me a lot of money."
"1626290","1626930"," They really do."
"1627130","1628770"," Their subscribers owe me a lot of money. "
"1629670","1631110"," I would tell you that."
"1631870","1634330"," What was it like, though, going from obviously"
"1634330","1636050"," being a runner to being a clerk to"
"1636050","1638670"," then obviously starting to manage these positions yourself"
"1638670","1640810"," on behalf of your clients as well?"
"1640990","1644030"," But as the size was incrementally getting larger,"
"1644190","1646270"," did you face any sort of psychological issues,"
"1646330","1647270"," any barriers at all?"
"1647470","1648370"," Interesting question."
"1648510","1649290"," The answer is no. "
"1649510","1650990"," Never fazed me one bit."
"1651370","1653010"," It was all the same to me, whether"
"1653010","1655050"," it was a thousand shares or a million"
"1655050","1655510"," shares."
"1655930","1657630"," Yeah, I put up so many million share"
"1657630","1660210"," blocks in IBM, you know, they counted on"
"1660210","1662310"," me to price it and to trade out"
"1662310","1662590"," of it. "
"1663010","1665530"," So the size never intimidated me at all."
"1665750","1666750"," It's all relative."
"1667130","1670610"," I, you know, just ambivalent to it. "
"1670730","1671910"," It doesn't mean anything."
"1672290","1673150"," It's just numbers."
"1673650","1675270"," And so I just increase the numbers. "
"1675850","1677750"," And no, the answer is no to your"
"1677750","1678530"," question."
"1678750","1680430"," It never affects me at all."
"1680670","1682410"," I never was intimidated by it. "
"1682890","1683950"," And it never affected me."
"1683950","1685630"," Where do you think that came from?"
"1686670","1690250"," My upbringing in a very tough neighborhood and"
"1690250","1691530"," in a lot of different ways."
"1692170","1694630"," Drugs, wise guys, a lot of stuff. "
"1695030","1696730"," It was a good, nice middle, middle class"
"1696730","1697890"," neighborhood in Queens."
"1697910","1700010"," But there was a lot of stuff going"
"1700010","1701710"," on, a lot of stuff."
"1702190","1704230"," And so where did it come from?"
"1704350","1707310"," I, you know, I just my personality, I"
"1707310","1707550"," guess. "
"1707770","1709610"," I can't tell you where it came from."
"1710390","1711790"," Well, what do you think when you see"
"1711790","1714370"," people going through psychological problems when it comes"
"1714370","1716370"," to trading, you know, even if they're handling"
"1716370","1718850"," much lesser size than what you were, for"
"1718850","1719190"," example?"
"1719550","1719670"," Yeah."
"1719730","1721430"," What do you say to people when you"
"1721430","1723250"," see them or speak to them in that"
"1723250","1723530"," regard?"
"1723710","1726770"," Yeah, I say to them that, number one,"
"1726790","1728030"," they have to know their personality. "
"1728650","1729990"," If you have to, you need to know"
"1729990","1730730"," your personality."
"1730870","1732130"," I said, and I say all the time,"
"1732170","1732590"," don't laugh."
"1732750","1733690"," Don't laugh when I say that. "
"1733930","1735810"," You have to know your personality because your"
"1735810","1740770"," personality dictates the level of tolerance and level"
"1740770","1742090"," of controlling your emotions."
"1742870","1745690"," And so it's extremely important to be able"
"1745690","1748250"," to manage your emotions in this game."
"1748350","1749450"," And the way you do that best is"
"1749450","1751170"," to understand your personality. "
"1751870","1753550"," Everybody's personality is different."
"1753930","1757130"," Everybody can risk a certain amount without being"
"1757130","1758430"," not effective any longer."
"1758790","1761150"," It's extremely important to know your personality. "
"1761430","1762190"," It really is."
"1762430","1764610"," And you have to stay focused, all right?"
"1764730","1766110"," You have to stay focused."
"1766570","1767070"," What do I do?"
"1767130","1768930"," I give them an example all the time. "
"1769830","1772510"," A horse races on a racetrack and a"
"1772510","1775590"," horse does, you know, it's getting beat, getting"
"1775590","1776930"," beat again, getting beat again."
"1777350","1780890"," A horse, you know, on a warm-up"
"1780890","1783830"," track sets huge numbers and does great."
"1784310","1785990"," Gets in a race, horse can't do anything. "
"1786530","1789670"," And the trainer finally figures out that, wait"
"1789670","1791450"," a minute, the horse is getting distracted by"
"1791450","1792470"," looking peripherally."
"1792930","1793630"," So what do they do?"
"1793690","1795770"," They put what they call blinders on them."
"1796230","1797910"," And so the blinders make the horse look"
"1797910","1798550"," straight ahead. "
"1798890","1801230"," And that's an example I give my people"
"1801230","1802050"," all the time."
"1802450","1803530"," Stay focused, man."
"1804550","1806230"," Because that is an interesting point. "
"1806310","1807670"," A lot of people are so focused on"
"1807670","1809710"," the wrong things rather than what actually will"
"1809710","1810850"," make them into a better trader."
"1811030","1811370"," Correct."
"1811790","1815110"," Like, obviously trading in the pits is far"
"1815110","1817210"," different than, say, trading on your own, especially"
"1817210","1818050"," as a retail trader. "
"1819450","1820990"," And as part of that, a lot of"
"1820990","1822930"," traders will need, like, trading plans, right?"
"1822990","1826190"," They'll need their systems that they follow in"
"1826190","1827850"," order to create their edge in the market."
"1828110","1829810"," What have you, what can you speak on"
"1829810","1832050"," in terms of, like, trading plans, maybe outside"
"1832050","1833530"," of the trading floor era, I guess?"
"1833670","1833810"," Yeah."
"1834150","1835610"," Well, I had to go through that. "
"1836050","1837790"," I really had to go through that because"
"1837790","1841110"," I had no experience trading, you know, in"
"1841110","1844050"," front of screens until after I left."
"1844930","1846590"," And so what can I speak to that?"
"1848670","1855320"," You know, people have to understand that what's"
"1855320","1856900"," good for one trader is not good for"
"1856900","1857540"," another trader."
"1858060","1862180"," What one trader looks at, another trader looks"
"1862180","1863020"," at something different. "
"1863300","1866000"," So you have to understand that this game"
"1866000","1867100"," is wide in scope."
"1867500","1868640"," It is wide in scope."
"1869200","1873660"," And so, you know, manage your trades, protect"
"1873660","1878980"," your money, protect your investment with stop orders. "
"1879580","1881720"," But know what your limitations are with that."
"1881940","1883340"," Know what your limitations are."
"1883340","1884720"," I don't think I answered your question. "
"1885620","1887800"," No, you did in terms of your trading"
"1887800","1888000"," plan."
"1888180","1890620"," As you said, every trader is different, so"
"1890620","1891940"," it's not going to be fixed, of course."
"1892460","1894280"," I think the benefit of trading is that"
"1894280","1895940"," there are so many options of how to"
"1895940","1896860"," do it successfully. "
"1897500","1899020"," Equally, I feel like a lot of people"
"1899020","1901080"," think of that and then they start trying"
"1901080","1903880"," everything and therefore they find themselves very scattered"
"1903880","1906040"," as a trader versus, as you said earlier,"
"1906180","1908980"," focus on and know your personality."
"1909240","1911260"," So if you combine those two, that's where"
"1911260","1912740"," you can start to probably really build that"
"1912740","1913440"," trading plan out."
"1913820","1914440"," No, it's true. "
"1914620","1915080"," It's true."
"1915740","1919240"," And, you know, simplicity is best."
"1920100","1922720"," And I refer to this a lot. "
"1923200","1926180"," And, you know, and I say, keep it"
"1926180","1926640"," simple."
"1926940","1929280"," You don't need all these things."
"1929660","1931520"," You don't need all these. "
"1931660","1933420"," Don't get carried away."
"1933880","1936880"," When you start flipping around from one way"
"1936880","1938780"," to trade to another way to trade, one"
"1938780","1942420"," chart, another chart, one, you know, one technical"
"1942420","1946340"," area, another technical area, you know, one Keltner"
"1946340","1946740"," channel."
"1947360","1950840"," I said, whoa, you know, it's too much. "
"1950880","1952100"," You're confusing yourself."
"1952680","1957500"," And, you know, I can delineate that, but"
"1957500","1958320"," you can't."
"1958940","1960000"," You can't. "
"1960240","1963060"," And that's going to retard your growth by"
"1963060","1964780"," exposing yourself to too much."
"1965240","1966880"," It's OK to get to an area."
"1967900","1970100"," You know, I had only two monitors, but"
"1970100","1971640"," I got to an area. "
"1972760","1974520"," You get to the area, but you need"
"1974520","1977300"," to conquer simplicity first or you're going to"
"1977300","1979000"," retard your growth, like I just said."
"1979380","1982120"," And you're going to it's going to it's"
"1982120","1983340"," going to stall your journey."
"1983500","1984340"," This is a journey. "
"1985660","1986600"," Well, that's where a lot of people find"
"1986600","1988120"," themselves, I think, is that they find themselves"
"1988120","1989840"," in this boom and bust cycle where they're"
"1989840","1990780"," just they're not losing."
"1990920","1991340"," They're not winning."
"1991480","1993600"," They're just going along sideways for a long"
"1993600","1994460"," chunk of their time. "
"1994560","1996560"," And a lot of the time they're not"
"1996560","1999880"," really trying to learn or to be fair,"
"1999940","2001800"," on the flip side, they're learning too much"
"2001800","2003960"," and trying to overcomplicate things."
"2004060","2004360"," Correct."
"2004520","2006120"," Because they think that's a quicker way to"
"2006120","2007200"," get to where they want to be. "
"2007220","2007740"," And they're wrong."
"2008680","2010540"," What would you say in terms of people"
"2010540","2012080"," trying to manage larger capital?"
"2012300","2013480"," What is it that you've noticed?"
"2013920","2015940"," You know, because obviously you were handling large"
"2015940","2017360"," size, but I'm sure there are other players"
"2017360","2020100"," around you who you also recognize were handling"
"2020100","2020900"," large size, too."
"2020980","2022880"," What were the common traits among those people?"
"2023400","2024820"," That's an interesting question. "
"2025280","2028420"," The common traits were keeping you cool, keeping"
"2028420","2033060"," you focused, not getting flustered, holding, controlling your"
"2033060","2033660"," emotions."
"2034620","2036440"," Do your best not to get swept away"
"2036440","2038540"," in an emotional situation."
"2038720","2041440"," And there were many, many, many, many. "
"2041920","2043800"," And those people were able to keep their"
"2043800","2045460"," cool, keep their focus."
"2046120","2046320"," All right."
"2047219","2051260"," You know, baseball player Andy Pennant, New York"
"2051260","2051760"," Yankees. "
"2052179","2053860"," It always stuck me even when I was"
"2053860","2054760"," a kid watching this."
"2055300","2059360"," His hat was bent downwards and bent in"
"2059360","2061639"," a way where he could only look forward."
"2061639","2062920"," It's the same example. "
"2063320","2064639"," It's a simple example."
"2065060","2066960"," But that's the kind of focus that you"
"2066960","2067380"," need."
"2067860","2070340"," And so the people that were competent people"
"2070340","2073100"," knew were not intimidated by the size of"
"2073100","2076719"," the order flow, were straightforward, honest people who"
"2076719","2077780"," stated their case. "
"2078239","2078600"," All right."
"2079060","2080540"," Listen, man, I'm going to buy a million"
"2080540","2081880"," shares of stock here, OK?"
"2082000","2083460"," Tell me where the supply is."
"2083699","2084520"," Tell me now. "
"2085699","2087460"," I'm putting up a block of a million,"
"2087620","2090699"," a million one eight IBM right now."
"2091120","2092719"," Don't anybody leave the crowd."
"2093420","2094480"," Stay here. "
"2094800","2096700"," Tell me what your interest is now."
"2097840","2098160"," All right."
"2098300","2100220"," Customer A, customer B, customer B, this guy"
"2100220","2100860"," represent that. "
"2101540","2104360"," But the people were straightforward and stated their"
"2104360","2105340"," case at the time."
"2105460","2107560"," You put the block together and you slapped"
"2107560","2108240"," it on a tape."
"2108480","2109100"," All right. "
"2109140","2111860"," And those are the people that impressed me"
"2111860","2112780"," growing up."
"2112820","2114140"," And those are the people that I learned"
"2114140","2114500"," from as well."
"2114520","2117320"," Growing up, people like that. "
"2118120","2120140"," Is there ever any sense of like missing"
"2120140","2120880"," those times?"
"2120900","2122480"," Because obviously that energy must have been so"
"2122480","2125780"," contagious, so almost addictive to some degree, no"
"2125780","2126000"," doubt."
"2126920","2129160"," And to not be in that environment anymore,"
"2129160","2130900"," even after even if it's been some time,"
"2130940","2132420"," do you ever miss those days and that"
"2132420","2133400"," sort of flow?"
"2134620","2135720"," Let's take a break for a minute there,"
"2135740","2135920"," guys."
"2135980","2137040"," I want to tell you about one of"
"2137040","2138900"," our sponsors, Alpha Capital. "
"2139040","2140740"," Now, without our sponsors, it's not possible for"
"2140740","2143440"," us to host such incredible podcasts around the"
"2143440","2144980"," world and get the level of guests that"
"2144980","2145600"," we are getting."
"2145800","2148000"," So again, thanks to Alpha Capital for sponsoring"
"2148000","2148480"," the podcast."
"2148600","2149980"," Now, Alpha Capital is one of the best"
"2149980","2151320"," prop firms in the industry. "
"2151480","2153600"," So far this year alone, they have done"
"2153600","2157740"," over $50 million in payouts, which is absolutely"
"2157740","2158920"," incredible."
"2159400","2162000"," They have the very best infrastructure in place"
"2162000","2164880"," for longevity from an in-house broker so"
"2164880","2167120"," they can offer the very best trading conditions"
"2167120","2170020"," and platforms that all traders love to use."
"2170140","2172160"," They're still able to offer services to the"
"2172160","2173320"," U.S. as well, so the U.S."
"2173380","2176160"," traders can still trade with them on particular"
"2176160","2177020"," platforms. "
"2177200","2179740"," They have institutional experience, so they know how"
"2179740","2181840"," to manage a prop firm correctly and have"
"2181840","2185220"," such an incredible team on hand, on top"
"2185220","2187620"," of which they have both a pro and"
"2187620","2188440"," swing plan."
"2188580","2191140"," So depending on your style and strategy, you"
"2191140","2193400"," can choose which one is best for you."
"2193540","2195580"," Now you can use and get the highest"
"2195580","2199980"," discount available at anywhere using RIS25. "
"2200240","2202700"," So that's R-I-S-25 for 25 "
"2202700","2205180","% off all challenges."
"2205700","2207160"," The link's in the description below."
"2207680","2208760"," So let's get back to the episode. "
"2209340","2211680"," You know, I mean, it was the greatest"
"2211680","2213560"," education one could ever get."
"2214400","2217900"," You know, I consider myself blessed and very"
"2217900","2220840"," lucky that I found my way there."
"2221260","2223960"," I had no idea, trust me, none whatsoever. "
"2225780","2228120"," But looking back at it now, you know,"
"2228420","2231140"," been there, fine, another aspect of my life."
"2231600","2233960"," I didn't expect to start LPQ trades."
"2234220","2235440"," I did not expect it. "
"2235760","2237500"," I was trading my own money, like I"
"2237500","2238060"," said earlier."
"2238380","2240120"," I did not expect to start a trading"
"2240120","2240360"," room."
"2240580","2242520"," I did not expect to probably start a"
"2242520","2244240"," hedge fund by the end of the year. "
"2244380","2246020"," I did not expect any of it."
"2246840","2248580"," I'm not the retiring type."
"2249340","2250360"," I'm just not. "
"2250740","2253140"," So I'm occupied, is the answer to your"
"2253140","2253580"," question."
"2253820","2254660"," Do I miss that?"
"2254760","2254900"," No."
"2255000","2255940"," Do I treasure it?"
"2256020","2258280"," Oh my God, do I ever treasure it?"
"2258540","2260680"," Again, I will tell you, you can bundle"
"2260680","2263180"," together all the great colleges of the world"
"2263180","2266120"," and you could not get the education of"
"2266120","2268240"," growing up in those times that I grew"
"2268240","2268480"," up. "
"2268620","2269220"," You could not."
"2271140","2273120"," Experience is king, as they say, because even"
"2273120","2275340"," just when I look at, you know, footage"
"2275340","2277580"," nowadays, it's really just footage or stock photos"
"2277580","2278880"," of those times."
"2279460","2281260"," And you see it, and a lot of"
"2281260","2283700"," the time, maybe slightly dramatized with some music"
"2283700","2285240"," or whatever it may be, but you still"
"2285240","2286620"," see it and you think, wow, that must"
"2286620","2287380"," have been like chaos. "
"2287540","2288840"," That must have been crazy to trade."
"2289020","2290740"," And then when you speak to the traders"
"2290740","2292840"," like yourselves, you learn a whole nother level"
"2292840","2296420"," of, of perception that's actually going on in"
"2296420","2296920"," those moments."
"2296920","2299000"," It is chaos, but it's very organized chaos. "
"2299580","2302320"," It's very, as you say, educational to be"
"2302320","2304080"," in those moments because you're learning and picking"
"2304080","2307520"," up on so much that today's traders, they"
"2307520","2309100"," don't get that same sense, right?"
"2309200","2311140"," They're learning and it's not a negative thing"
"2311140","2313080"," necessarily, but they're learning just from the charts"
"2313080","2315560"," normally by themselves in their, in their office"
"2315560","2317300"," or at home, wherever it may be, but"
"2317300","2319300"," they very rarely know other traders."
"2319480","2320940"," But in that environment, the only way to"
"2320940","2322460"," really know a trader is to then actually"
"2322460","2324440"," be in the room with all the traders."
"2324720","2324960"," Bingo. "
"2325160","2326380"," I mean, you just hit it on a"
"2326380","2326540"," head."
"2326660","2327580"," That's exactly right."
"2328020","2330280"," And again, and a reason why I started"
"2330280","2333760"," this room is because I replicated a Wall"
"2333760","2334720"," Street trading room. "
"2335840","2337800"," You know, when I sold my broker dealers,"
"2337920","2339760"," I went to a hedge fund friend that"
"2339760","2342620"," were customers of mine, pretty big name, by"
"2342620","2342960"," the way."
"2343340","2345100"," And they said, you know, come on in,"
"2345220","2346140"," you know, blah, blah, blah."
"2346300","2349020"," I went in and they offered me and"
"2349020","2351180"," they say, Richard, we don't understand. "
"2351380","2354480"," You don't need to give us 30 or"
"2354480","2357660"," 40% of your P&L because we're"
"2357660","2359320"," giving you extra money to trade."
"2360560","2362100"," But we know you don't need that."
"2362420","2363520"," I said, that's correct. "
"2364300","2365400"," Why are you doing it?"
"2365400","2366200"," The chairman of the company."
"2366380","2367920"," Why do you want to sit in this"
"2367920","2368300"," hedge fund?"
"2368900","2370740"," Because I want to be in a trading"
"2370740","2372060"," room environment."
"2373560","2374480"," So there you go. "
"2374800","2376500"," And that is a freaking letter of the"
"2376500","2376780"," law."
"2377340","2377560"," All right."
"2377580","2379360"," I never went there, but I started doing"
"2379360","2379960"," what I'm doing. "
"2380400","2384420"," And now I hate to keep repeating myself,"
"2384700","2387280"," but I, you know, you, you hit on"
"2387280","2387680"," a head."
"2388060","2389860"," What I can bring to people with the"
"2389860","2391980"," experience level is unparalleled."
"2392420","2394680"," So I tell my people, I said, this"
"2394680","2397420"," room is a replication of a Wall Street"
"2397420","2398180"," trading room. "
"2398260","2401580"," There are three master traders here comparing ideas"
"2401580","2402960"," during the whole session."
"2403520","2405940"," So that's what we're giving you."
"2406220","2408380"," And that is head and shoulders above anything"
"2408380","2408880"," out there. "
"2409940","2412480"," And nowadays you are trading futures, right?"
"2412780","2413480"," Trading futures."
"2413800","2415120"," I can trade anything, man."
"2415120","2416300"," Doesn't matter. "
"2416540","2417740"," I choose to trade futures."
"2418280","2420680"," What is it about the futures market that"
"2420680","2422160"," got you sort of focused on it?"
"2422260","2425020"," The future markets are liquidity and volatility."
"2425780","2426080"," All right. "
"2426540","2428100"," The liquidity is paramount."
"2428200","2429540"," The volatility is paramount."
"2429820","2431440"," The other thing is that the market, the"
"2431440","2433500"," stock market is based on hope. "
"2433940","2435360"," Everything is based on hope."
"2436120","2436420"," Hope."
"2437100","2439220"," You know, Apple's getting killed. "
"2439640","2441060"," Apple doesn't have any growth."
"2441360","2442880"," Where's the growth coming from, Apple?"
"2443100","2444660"," China's shutting them out there."
"2444660","2447080"," China's like, you're not selling your phones here"
"2447080","2448940"," anymore or whatever, blah, blah, blah. "
"2449060","2450180"," They come out with their earnings."
"2450280","2452560"," Now everybody knows, I know, that their earnings"
"2452560","2453520"," were going to be bad."
"2453900","2454100"," Okay. "
"2454180","2454660"," They're not good."
"2454680","2455600"," They were not going to be good."
"2455820","2458040"," So what, what, what do they do?"
"2458100","2460820"," They give their investors hope on a conference"
"2460820","2461080"," call. "
"2461300","2462040"," What's the hope?"
"2462280","2464540"," We're going to, we authorize a buyback of"
"2464540","2465380"," $110 billion."
"2465660","2466420"," That's the hope."
"2467540","2467940"," Hope. "
"2468480","2469160"," Elon Musk."
"2469560","2470280"," Earnings bad."
"2470740","2472960"," You know, two, three year earnings ago. "
"2473580","2474260"," Earnings bad."
"2474420","2475080"," Stock is $150."
"2476200","2477040"," What did he do?"
"2477060","2477700"," He gave them hope. "
"2477840","2478460"," What was the hope?"
"2478780","2479980"," His robotics game."
"2480580","2481060"," Robotics."
"2481920","2483660"," Stock is $250 now. "
"2483860","2484780"," I mean, $290."
"2484880","2485400"," I don't know where."
"2485520","2486880"," It's $290 yesterday. "
"2488200","2489120"," Gave them hope."
"2489440","2491280"," So the future market gives you hope."
"2491780","2494020"," It also helps you stay focused on the"
"2494020","2494700"," stock market. "
"2495820","2497160"," How does it stay focused?"
"2497600","2499960"," I have, one of my monitors has three"
"2499960","2501220"," one-minute charts up."
"2501560","2504360"," The ES, the NQ, and the YM."
"2504780","2507340"," And they all have micro and mini contracts. "
"2507540","2508840"," So 10 to 1 usually."
"2509640","2509880"," All right."
"2509920","2510440"," 10 to 1."
"2510820","2513800"," So these, nothing, nothing. "
"2514540","2517420"," They're one-minute charts overlaid by technical areas,"
"2518020","2520500"," 9 EMA, and the volume weighted average."
"2521480","2523740"," Nothing can take place in a marketplace without"
"2523740","2526180"," those three, rather than being reflected in those"
"2526180","2526820"," three charts."
"2526980","2529040"," Because it's a bet on hope and it's"
"2529040","2530100"," a bet on a future. "
"2531280","2532640"," And when you can get into a contract"
"2532640","2536320"," like that and turn 20, 30, 40 handles"
"2536320","2540520"," in a NASDAQ by picking off a divergence"
"2540520","2544990"," from one to the other, future markets are"
"2544990","2545690"," the place to be."
"2546010","2548170"," I mean, I, and the other thing is,"
"2548690","2551870"," the other thing is, how much money are"
"2551870","2553190"," you going to invest to make $0.50"
"2553190","2555550"," on Microsoft at $350 a share?"
"2555550","2557050"," How much do you have to invest?"
"2557750","2561030"," You know, LPQ stands for limited exposure, L."
"2562590","2563670"," Limited exposure."
"2563910","2564530"," I mean it. "
"2564830","2566430"," I put on three trades yesterday."
"2566730","2569650"," I put on three trades this morning before"
"2569650","2570250"," I left."
"2570650","2573790"," One was $450 at 23 seconds. "
"2574130","2578890"," One was $300 at six seconds, because I'm"
"2578890","2581050"," able to take advantage of what they've given"
"2581050","2583370"," me and keep printing the money, man."
"2583370","2584590"," That's what we do."
"2586190","2588690"," And you can, the liquidity, I'm sorry, but"
"2588690","2591590"," the liquidity in the future market allows you"
"2591590","2592250"," to do that. "
"2593150","2594890"," You want to pay up a nickel for"
"2594890","2597510"," to buy Microsoft at $350 a share, or"
"2597510","2598890"," any of these other wild names?"
"2599990","2601970"," How long are you going to stick around"
"2601970","2603110"," if you're a day trader?"
"2603510","2605010"," You don't have the capital to do it."
"2607460","2609580"," You mentioned earlier in terms of algorithms, and"
"2609580","2611440"," you gave a good description in terms of"
"2611440","2613800"," your medium, your low, your high."
"2614340","2616160"," You're looking at the orders at these points"
"2616160","2616560"," as well. "
"2617140","2618680"," And I've heard you previously, you've had a"
"2618680","2620800"," very viral video that went around."
"2620880","2622660"," I remember on Twitter, like millions of views"
"2622660","2625780"," in regards to algorithms, talking about discounted prices,"
"2625980","2629500"," premium levels, and then the algorithms hunting these"
"2629500","2630480"," buy stops, sell stops."
"2630700","2632580"," Can you speak more in terms of the"
"2632580","2634740"," intricacies and sort of where the knowledge comes"
"2634740","2634960"," from?"
"2635400","2639020"," Again, IBM was 19.78% of the"
"2639020","2639580"," S&P. "
"2640080","2642760"," So that ES contract, my eyes were peeled"
"2642760","2643200"," on it."
"2643200","2647000"," It also touched off buy and sell programs."
"2649120","2653220"," So I started focusing on the algorithms a"
"2653220","2655620"," very long time ago as my order flow"
"2655620","2658200"," was touching off buy and sell programs at"
"2658200","2658520"," will. "
"2659500","2660360"," It wasn't my will."
"2660800","2661880"," I was an agent."
"2663300","2664220"," I had to do with the order. "
"2665240","2667540"," Listen, I had complete discretion over my order"
"2667540","2669820"," flow at 90% of the time."
"2670300","2672020"," That's what my customers paid me for, as"
"2672020","2676060"," I mentioned earlier, regarding clients."
"2677060","2680520"," So the order flow just came and the"
"2680520","2682600"," focus on the ES contract just came. "
"2683040","2686420"," And therefore, with that being said, the algorithms"
"2686420","2687640"," come into play."
"2689400","2692140"," Algorithms fuel the high frequency traders."
"2695100","2697520"," Algorithms, and there's a video out there on"
"2697520","2699660"," this, and this is really, everybody should just"
"2699660","2701660"," go find that one because it really does"
"2701660","2702220"," describe. "
"2702760","2707420"," Algorithms are there to create volatility and liquidity."
"2708760","2710180"," They want volatility."
"2710420","2714640"," They want volatility to create liquidity. "
"2716000","2717320"," How does that work?"
"2717840","2720680"," Market's coming down to a major technical area."
"2721420","2724300"," We put out technical areas every day, six"
"2724300","2725080"," o'clock in the morning."
"2727000","2729540"," Major technical areas that one should be aware"
"2729540","2729740"," of. "
"2730260","2731760"," Technical areas are borders."
"2732320","2732780"," They're borders."
"2733640","2735120"," Nothing is the end all or be all. "
"2735920","2739040"," When an algorithm, a perfect example of algorithms,"
"2739200","2739740"," what they do."
"2740080","2741720"," All right, technical area here."
"2741840","2742720"," Markets are getting killed. "
"2743240","2745000"," Boom, boom, boom, boom."
"2745100","2746540"," Looks like it's resting here."
"2747300","2748340"," Not going to rest there. "
"2748800","2750360"," The algorithms are going to come in here"
"2750360","2753340"," and touch that technical area, which is usually"
"2753340","2754420"," a discount area."
"2754800","2756260"," And they're going to come and touch that"
"2756260","2756600"," off."
"2757240","2757820"," Two reasons. "
"2758460","2762650"," Number one, they want to trap one of"
"2762650","2768350"," the trades that lose money 85, 90%"
"2768350","2770410"," of the time is when you sell a"
"2770410","2771370"," failed breakdown."
"2772070","2773250"," Sell a failed breakdown."
"2774430","2775790"," Those algorithms know that. "
"2776130","2778990"," And by the way, what broke me through"
"2778990","2781630"," on the algorithms to make that video was"
"2781630","2787010"," discovering that, listen, ladies and gentlemen, algorithms may"
"2787010","2793750"," be mathematical equations generated by a code."
"2794790","2795050"," Yeah."
"2795430","2798830"," But they're written by a programmer and they"
"2798830","2800290"," have to be written to go somewhere. "
"2801290","2802870"," OK, where are they written to go?"
"2803330","2805670"," These technical areas that we're putting out, that's"
"2805670","2807750"," a good example of where they're going to"
"2807750","2811010"," go if the situation arises."
"2812150","2812790"," So what happens?"
"2812970","2813670"," Let's go back."
"2813890","2814470"," Market comes down. "
"2814610","2815190"," Market comes down."
"2816310","2817110"," Market comes down."
"2817310","2817870"," Stops here. "
"2818470","2819970"," Market looks like it's firming up."
"2820490","2822570"," Those algorithms are going to that as sure"
"2822570","2823890"," as we're having this conversation."
"2824250","2826770"," There's no doubt why they want to do"
"2826770","2827410"," it again. "
"2828070","2831750"," They want to shake out the longs and"
"2831750","2833530"," they want to get people short because at"
"2833530","2835650"," that point, it looks like the market's going"
"2835650","2836510"," to fall out of bed."
"2837230","2838170"," What happens?"
"2839330","2840310"," Market stops."
"2840830","2841550"," Market stops. "
"2842390","2843530"," Market starts going up."
"2844050","2846870"," The shorts have to cover and the longs"
