"start","end","text"
"1369300","1370140"," my usual project."
"1370160","1372340"," Because I kind of get stuck in scope"
"1372340","1374240"," creep hell of like, oh, I should add"
"1374240","1374420"," this. "
"1374500","1374960"," I should add this."
"1374980","1375540"," I should add this."
"1375600","1376840"," So then it ends up taking like six"
"1376840","1377100"," months. "
"1377220","1379560"," So giving it like an hour or 24"
"1379560","1381760"," hours or whatever, some sort of time limit"
"1381760","1384740"," or challenge or whatever makes it a set"
"1384740","1386580"," scope of how much time I can spend"
"1386580","1386800"," on it."
"1386900","1387000"," Okay."
"1387080","1388920"," Anyway, congrats to Report Turret. "
"1389340","1390520"," You win some free merch."
"1390620","1391260"," I'll be in contact."
"1391440","1392400"," Okay, bye. "
