"start","end","text"
"1233150","1235810"," You can expand right here and get deep"
"1235810","1237570"," seek R1, how it's reasoning, right?"
"1237690","1239630"," Obviously, the moment Grok 3 is in the"
"1239630","1242510"," API, I'll add it into Vectal right away,"
"1243030","1244510"," just like I did with O3 Mini. "
"1244710","1245690"," By the way, if you don't have Vectal,"
"1245810","1247230"," go to Vectal.ai, give it a shot."
"1247510","1247930"," It's free."
"1248090","1248790"," We have a free plan. "
"1249110","1249590"," Free forever."
"1249970","1250570"," It's amazing."
"1250710","1250910"," All right. "
"1250930","1251850"," So, what happened here?"
"1251970","1253070"," So, what do we need to install?"
"1253650","1254010"," OpenWeather."
"1254270","1254630"," Okay."
"1255110","1255850"," OpenAI request. "
"1255950","1257330"," So, we need to install one more package."
"1257390","1258130"," Let's go back to cluster."
"1258490","1258790"," Boom. "
"1259310","1261350"," I'm going to crash the loop."
"1261470","1261710"," Clear."
"1262090","1263110"," Let's install these two packages. "
"1263470","1263930"," Clear again."
"1264150","1265550"," We need OpenWeather API key."
"1265630","1266570"," So, let's copy the name. "
"1267130","1269710"," Let's go back right here, and I'm going"
"1269710","1271770"," to actually I'm going to have Grok help"
"1271770","1272330"," me with this, right?"
"1272470","1273450"," OpenWeather API key equals."
"1273670","1275430"," I'm going to say how do I get"
"1275430","1278270"," the OpenWeather API key?"
"1278930","1281450"," Give me step-by-step instructions."
"1281950","1282990"," Answer in short. "
"1283070","1284450"," And I'm going to turn off thinking."
"1284670","1287170"," So, for most use cases, when you need"
"1287170","1289550"," a fast answer, thinking mode is overkill, right?"
"1289630","1291990"," So, here it fought for one minute 19"
"1291990","1292330"," seconds."
"1292530","1294170"," But if you really need to squeeze the"
"1294170","1294950"," performance, right?"
"1295150","1297470"," If you have complex code issue and you're"
"1297470","1299730"," struggling with it and Claude isn't solving it,"
"1299950","1303150"," whatever, then you would enable think. "
"1303370","1304490"," Also, I don't know what the limits are"
"1304490","1306370"," on think mode, but I assume lower, right?"
"1307250","1307910"," So, let's see."
"1308050","1308770"," It browsed the web."
"1308910","1309690"," 15 web pages. "
"1310150","1310670"," Very fast."
"1311330","1313210"," And now it will give me clear instructions"
"1313210","1314010"," how to get OpenWeather."
"1314110","1314650"," So, that's what I mean. "
"1315230","1317470"," Even if you're a complete beginner, there's no"
"1317470","1318130"," longer an excuse."
"1318510","1319850"," You can use Grok free, you can use"
"1319850","1321650"," cursor, you can use Vectal."
"1321770","1323910"," These AI tools are literally superpowers. "
"1324290","1326110"," No matter if you're a complete noob and"
"1326110","1327730"," you've never written a single line of code,"
"1328170","1328810"," you can do this."
"1328850","1331190"," In fact, I've managed to build Vectal, an"
"1331190","1333450"," entire AI startup which currently makes over $7 "
"1333450","1336250",",000 a month and has almost 3,000"
"1336250","1339210"," active users without being a programmer myself."
"1339330","1341470"," I mean, all I use is literally Claude"
"1341470","1343970"," and cursor and I've documented my entire journey"
"1343970","1344990"," inside of school. "
"1345110","1346970"," Right here in the school classroom, you can"
"1346970","1348930"," see how to build an AI startup, which"
"1348930","1351570"," is every single step from me choosing the"
"1351570","1353950"," idea, creating the empty project inside of cursor,"
"1354110","1355670"," all the way to the latest update, which"
"1355670","1356830"," I just released two days ago."
"1356950","1358350"," So, if you want to build your own"
"1358350","1359570"," AI startup, or if you want to start"
"1359570","1361830"," any business with AI, make sure to join"
"1361830","1362390"," the new society."
"1362550","1363490"," It's going to be linked below. "
"1363670","1366130"," Here we have step-by-step workshops on"
"1366130","1367870"," how to build your first AI agents, how"
"1367870","1368650"," to monetize it."
"1368750","1370110"," So again, if you're serious about the AI,"
"1370330","1371330"," make sure to join the new society."
"1371430","1372350"," It's going to be linked below. "
"1372670","1374730"," That said, let's follow Grok's instructions."
"1374970","1376750"," So, let's click on the link it gave"
"1376750","1377010"," me."
"1378150","1379270"," We need to get the API key. "
"1379550","1380650"," So, sign up."
"1380750","1380950"," Okay."
"1381110","1382950"," We need to sign up here. "
"1384110","1384870"," Create an account."
"1385470","1385690"," Okay."
"1385770","1386750"," So, I've created an account. "
"1386850","1388390"," Let's see what Grok says is the next"
"1388390","1388690"," step."
"1388890","1389410"," Sign up."
"1390170","1391370"," I did verify my email. "
"1392210","1392470"," All right."
"1392490","1392930"," So, login."
"1393630","1393870"," Okay. "
"1393890","1394570"," This is unnecessary."
"1394750","1395670"," It could have been more concise."
"1396530","1397370"," Access API keys. "
"1397650","1400070"," Username, top right, and click my API keys."
"1400350","1401250"," Let's do that."
"1401570","1401810"," Okay. "
"1402170","1404870"," The instructions are very relevant and accurate."
"1405490","1406750"," And let's click on generate."
"1406930","1408350"," I'm going to name it subscribe. "
"1408870","1410630"," Again, make sure to subscribe if you want"
"1410630","1411550"," to see more AI videos."
"1411810","1412490"," It's completely free."
"1412870","1413170"," Generate. "
"1413990","1414810"," And there it is."
"1415350","1418910"," So, let me copy my API key."
"1419930","1422230"," Is this the entire thing?"
"1423090","1423390"," Whatever. "
"1424170","1425870"," Let's go back to cursor, paste it in."
"1426450","1427390"," We're going to see if it works or"
"1427390","1427610"," not."
"1428750","1429630"," What does Grok say?"
"1429790","1431090"," Copy key, wait if needed. "
"1431410","1432130"," Makes two hours?"
"1432250","1432530"," No way."
"1432770","1432990"," Okay."
"1433150","1434170"," No way it takes two hours. "
"1434490","1435630"," I'm going to scroll back up."
"1436250","1438510"," I need to get the code, which is"
"1438510","1438970"," right here."
"1439170","1440250"," The enhanced script. "
"1440550","1440750"," Copy."
"1441530","1442870"," I can't wait when it's inside of cursor,"
"1442990","1443830"," so I have to copy paste."
"1444870","1446170"," And I'm going to just replace everything. "
"1447050","1447770"," 218 lines."
"1448070","1448750"," Wow, that's impressive."
"1448930","1449410"," There's an error. "
"1449490","1450430"," I don't think we can run this with"
"1450430","1450810"," this error."
"1451290","1451510"," Yeah."
"1451590","1453910"," So, I'm going to copy the error. "
"1454090","1456470"," I'm going to see if Grok can fix"
"1456470","1456690"," it."
"1457230","1457950"," Obviously, it can."
"1458270","1459590"," Also, by the way, this was without think. "
"1460350","1461030"," Let's keep that in mind."
"1461110","1463590"," This wasn't the deep thinking mode, right?"
"1463810","1464630"," This wasn't with reasoning."
"1464910","1465950"," This was the default model. "
"1467150","1467490"," Okay."
"1468470","1469730"," So, let's copy this."
"1469810","1472630"," We need to update this fetch weather function. "
"1476050","1477010"," Fetch weather."
"1477470","1480510"," So, we replace this function with what Grok"
"1480510","1481190"," just gave me."
"1481790","1482230"," Save. "
"1482230","1482750"," All right."
"1482790","1483270"," Let's run it."
"1483510","1483890"," Let's see. "
"1484510","1486110"," Welcome to Grok, your sci-fi assistant."
"1486750","1487110"," Let's see."
"1488110","1493130"," What weather is in Dubai, where I live"
"1493130","1493450"," currently?"
"1495250","1495490"," Okay. "
"1495650","1499340"," So, researching right now."
"1499440","1500240"," Temperature is hotter."
"1501400","1501640"," Okay. "
"1501660","1502800"," This is not correct."
"1503060","1503920"," How does it work here?"
"1505200","1505940"," Fetch weather."
"1506320","1507680"," The issue might be that we did not"
"1507680","1510260"," implement the tool calling properly. "
"1510520","1511440"," Function calling right here."
"1511440","1511900"," So, okay."
"1512680","1514440"," By the way, this is the documentation again. "
"1514560","1516540"," I'm going to copy the entire page and"
"1516540","1518260"," I'm going to give it to Grok and"
"1518260","1520740"," I'm going to say above is the entire"
"1520740","1526480"," official XAI documentation on function calling."
"1527040","1530640"," Make sure to update the Python script you"
"1530640","1534460"," gave me so that the weather API is"
"1534460","1538800"," properly called and that the user knows what"
"1538800","1542800"," is happening in the console at all times."
"1543060","1547180"," Output the full updated Python script in a"
"1547180","1547860"," single file. "
"1548060","1549340"," And I'm going to trigger think."
"1549820","1552160"," That way we utilize the full Grok-free"
"1552160","1553420"," reasoning capabilities."
"1553800","1556200"," I mean, guys, this is really a blessing"
"1556200","1558160"," that we can get the world's best AI"
"1558160","1560300"," model at like $20 a month or whatever,"
"1560300","1561600"," even if it's $40 a month. "
"1562080","1562760"," Still pretty crazy."
"1563700","1564840"," And that you can get the reasoning and"
"1564840","1565460"," the deep search."
"1566200","1568160"," Yeah, I mean, now the more I use"
"1568160","1570000"," it, the more I'm starting to like Grok "
"1570000","1570580","-free, to be honest. "
"1570860","1572000"," I'm still going to be using, you know,"
"1572060","1575500"," O3mini and DeepCigar1 and Cloud 3.5 SONET,"
"1576480","1578680"," especially since Grok-free doesn't have an API"
"1578680","1579140"," right now."
"1579520","1581400"," But the moment Grok-free has an API,"
"1581740","1583540"," I'm adding it to Vectal right away, even"
"1583540","1584100"," to the free plan."
"1584280","1586280"," So, that's one thing that people understand. "
"1586940","1588500"," Even if you are a free Vectal user,"
"1588680","1591500"," you get all of these powerful models for"
"1591500","1591760"," free."
"1592040","1593460"," Obviously, there are some limits."
"1593900","1595520"," And if you upgrade to pro, you have"
"1595520","1596300"," unlimited access. "
"1596760","1598320"," But so far in this video, I've been"
"1598320","1599920"," using Vectal on the free plan and I"
"1599920","1600500"," haven't hit the limit."
"1600660","1602900"," So, again, go to Vectal.ai and give"
"1602900","1603260"," it a shot."
"1603660","1605500"," It's the best AI productivity app in the"
"1605500","1605680"," world. "
"1605760","1607680"," And it's getting better literally every day."
"1607800","1609120"," I mean, you can look at the number"
"1609120","1611220"," in the top left corner and that is"
"1611220","1612000"," the version, right?"
"1612060","1613300"," And we're constantly making updates."
"1613640","1615780"," Like recently, we added the resizable chat and"
"1615780","1618080"," also the ability to move things to like"
"1618080","1619920"," next week instead of just tomorrow and future. "
"1620460","1622200"," It's constantly improving and there is a big"
"1622200","1624780"," feature coming up soon that you guys will"
"1624780","1624920"," love."
"1624980","1626160"," So, anyways, let's go back to Grok."
"1626380","1626620"," Okay. "
"1626720","1628280"," It fought for one minute, 24 seconds."
"1628600","1631920"," So, this is much more practical than O1"
"1631920","1633460"," Pro mode, which thinks for like five minutes,"
"1633500","1633620"," right?"
"1633640","1634220"," That's way too long."
"1634580","1635740"," And here's the full upgraded script. "
"1635820","1636960"," So, I'm just going to copy it."
"1637280","1638260"," Let's trust it completely."
"1638340","1639340"," I'm not going to even read it. "
"1639780","1641400"," Grok is the best AI model."
"1641420","1641960"," It should handle it."
"1642800","1643860"," 285 lines of code, guys. "
"1643920","1644340"," That's crazy."
"1645020","1646620"," That's pretty impressive in a single output."
"1646940","1647860"," Let's send it. "
"1648580","1649660"," Let me delete this so it's fresh."
"1650600","1651180"," Boom, there it is."
"1651360","1652400"," You're Grok assistant. "
"1652980","1655840"," So, I'm going to say, can you check"
"1655840","1657620"," the weather in locations?"
"1658180","1659060"," Yes, I can check the weather."
"1659780","1659920"," Okay."
"1660140","1664420"," I'm going to say, check Dubai, check Republic"
"1664420","1666200"," and SF. "
"1666800","1668200"," Let's see if it can handle this."
"1669080","1670440"," Grok is fetching the current temperature."
"1671300","1672680"," I'm checking Czech Republic. "
"1672840","1673040"," Okay."
"1673700","1674480"," This is crazy."
"1674600","1675660"," If it works, this is crazy. "
"1675880","1676380"," Did it fail?"
"1676600","1677160"," Did it output?"
"1677760","1678060"," Test."
"1678940","1680000"," Oh, there's a result."
"1682360","1683240"," Count tokens. "
"1683620","1683760"," Okay."
"1683840","1685520"," So, I might have jinxed it, you know."
"1685700","1686920"," So, I'm going to copy this error. "
"1687780","1689920"," And again, I'm going to paste it into"
"1689920","1690160"," Grok."
"1690500","1693860"," When I asked for the weather, I got"
"1693860","1694540"," this error."
"1695760","1698180"," Explain what it is and fix it. "
"1698240","1699440"," Also, let's not do thing."
"1700320","1701620"," There's a high chance it will fix it"
"1701620","1701900"," right away."
"1702120","1705300"," Also, we can actually open up the composer"
"1705300","1707920"," inside of cursor and use this to implement"
"1707920","1708280"," it, right?"
"1708420","1710880"," So, or is it outputting the entire script"
"1710880","1711100"," again?"
"1711520","1712600"," Here's the corrected script. "
"1713340","1714940"," Seems like it's outputting the whole script."
"1715040","1715440"," That's amazing."
"1715820","1717500"," So, this model also is not lazy. "
"1718100","1721100"," You know, a lot of models, sometimes they'll"
"1721100","1722180"," be, like, lazy."
"1723320","1725540"," They'll not output the whole thing and try"
"1725540","1727140"," to weasel their way out of it."
"1727680","1729980"," Grok is the exact opposite. "
"1730160","1730780"," I mean, look at this."
"1731320","1732880"," I didn't even ask for the full script"
"1732880","1734200"," now and just outputted it."
"1734920","1735680"," Pretty amazing. "
"1735880","1737460"," So, let me delete the terminal."
"1738360","1738540"," Okay."
"1739220","1742820"," Check the temperature in Czech Republic. "
"1743400","1743560"," Okay."
"1743580","1744960"," It's checking one at a time."
"1746100","1749620"," Bro, start with Dubai, because I can confirm"
"1749620","1750360"," that right now. "
"1751260","1751920"," Let's see."
"1753200","1754480"," It encountered an error."
"1754860","1755020"," Okay. "
"1755100","1757500"," So, yeah, I think what's happening is that"
"1757500","1759780"," when Grok said we should wait two hours"
"1759780","1762080"," for the, you know, open weather API to"
"1762080","1765000"," activate, obviously I didn't wait two hours."
"1765240","1766880"," So, yeah, that's unfortunate."
"1767380","1768460"," But we cannot blame Grok. "
"1768660","1770560"," Grok was able to solve these issues and"
"1770560","1772540"," was able to create a 300 line Python"
"1772540","1773800"," script super fast."
"1773880","1777020"," Keep in mind, those responses, like, especially without"
"1777020","1778400"," the thinking, are super fast."
"1778600","1780180"," I mean, the speed at which this model"
"1780180","1783260"," runs should not be overstated, because this model"
"1783260","1784940"," is literally the best AI in the world. "
"1785400","1787160"," And it's, like, faster than everything else."
"1787500","1790060"," So, man, XAI really pulled a miracle here,"
"1790140","1792500"," and I cannot wait to have this model"
"1792500","1793920"," in the API, right?"
"1793960","1796940"," Because right now in my little chatbot script,"
"1797000","1799600"," I'm using Grok 2.12.12, which, I"
"1799600","1801080"," mean, it's still, like, a decent model, but"
"1801080","1802760"," let's be honest, it's not Grok 3, right?"
"1802840","1805200"," So, the moment API is added right here,"
"1805500","1806280"," just check it, guys."
"1806400","1807220"," You might have it, right?"
"1807220","1808940"," By the time you watch this video, it"
"1808940","1810780"," might already be in the X console. "
"1811040","1812180"," Again, I'm going to link this below the"
"1812180","1812380"," video."
"1812880","1814260"," So, just make sure to copy the latest"
"1814260","1815660"," model and replace it right here."
"1815820","1818100"," Model name, replace it, and everything else is"
"1818100","1818440"," the same. "
"1818620","1819940"," With that being said, hope you guys found"
"1819940","1820520"," this video valuable."
"1820700","1822300"," Again, if you did, make sure to subscribe."
"1822500","1823540"," And if you are one of those people"
"1823540","1825700"," who like to be hyperproductive and who like"
"1825700","1827480"," to save as much time as possible, go"
"1827480","1830180"," to VectorLite.ai, sign up, go through the"
"1830180","1832640"," onboarding, and AI agents will literally help you"
"1832640","1833720"," save time every single day. "
"1833900","1835060"," They'll automatically sort your tasks."
"1835180","1837240"," They'll help you break difficult tasks into smaller"
"1837240","1837560"," steps."
"1837560","1840380"," You can toggle DeepSeeker 103 mini reasoning to"
"1840380","1842440"," help you tackle any task, and all of"
"1842440","1844080"," this is available for free. "
"1844220","1845820"," So, go to VectorLite.ai, give it a"
"1845820","1846040"," shot."
"1846140","1847620"," With that being said, thank you guys for"
"1847620","1849700"," watching, and I wish you a wonderful, productive"
"1849700","1850000"," week."
"1850500","1850740"," See ya. "
