"start","end","text"
"1404060","1405800"," Well, I'm not going to take a trade"
"1405800","1406800"," on a 50 50 chance. "
"1406940","1408360"," I want to have the majority of the"
"1408360","1410620"," possibilities that I can in order to tend"
"1410620","1411440"," to enter this trade."
"1411720","1412900"," That's why I'm going to go down now"
"1412900","1415260"," to the four hour to continue this top"
"1415260","1415840"," down analysis."
"1416280","1417720"," When I come over to the four hour,"
"1418160","1420620"," I can very clearly tell that this four"
"1420620","1423940"," hour was in a bullish trajectory heading to"
"1423940","1426260"," the upside, creating higher highs and higher lows. "
"1426260","1429700"," And then we had this massive bearish move"
"1429700","1432820"," that has engulfed pretty much the last couple"
"1432820","1435120"," of weeks in one single session."
"1435460","1437920"," What it did indicating to us that, well,"
"1438040","1440240"," now the four hour is bearish as well,"
"1440500","1443640"," giving us two timeframes that are bearish versus"
"1443640","1443980"," one."
"1444660","1446060"," Now I want you to ask yourself what"
"1446060","1447620"," makes more sense to sell or to buy,"
"1447940","1448600"," obviously to sell. "
"1448900","1451360"," So now we move over to the entry"
"1451360","1453900"," parts of the actual trade."
"1453900","1455760"," So you can go to the two hour,"
"1456060","1457660"," the one hour, the 30 minute, the 15"
"1457660","1459380"," minute, whatever looks cleaner."
"1459480","1461720"," I like the 30 minute the most out"
"1461720","1462300"," of anything. "
"1462580","1464240"," So when I go over to the 30"
"1464240","1466000"," minutes, you guys can see here that in"
"1466000","1469280"," the 30 minutes we have structure everywhere."
"1469540","1471960"," We have structure here heading to the upside,"
"1472180","1474020"," then we have structure here heading to the"
"1474020","1474540"," downside."
"1475060","1476900"," And on this structure heading to the downside,"
"1477080","1479760"," we can see how we created a insane"
"1479760","1481940"," amount of a double bottom. "
"1482360","1484460"," And then we have now shifted to the"
"1484460","1488220"," upside, making the 30 minute timeframe bullish."
"1488520","1491280"," You cannot enter a cell if you have"
"1491280","1492400"," a bullish timeframe."
"1492860","1493820"," What do you have to do?"
"1493940","1495780"," You have to wait for this timeframe to"
"1495780","1497180"," now go bearish. "
"1497680","1499800"," And once it goes bearish, then you can"
"1499800","1502640"," continue to take the trade with the overall"
"1502640","1503080"," market."
"1503340","1505640"," Now I don't think you guys understand how"
"1505640","1506800"," powerful this is."
"1506800","1509680"," This is literally the market showing you its"
"1509680","1512320"," hand first so you can then follow it. "
"1512700","1514400"," A lot of traders want to predict the"
"1514400","1516780"," market's hand before it actually happens."
"1517100","1517380"," Not me."
"1517740","1519280"," I want the market to show me what"
"1519280","1521240"," it's going to do after it shows me"
"1521240","1522040"," what it's going to do. "
"1522140","1522780"," I'm like, all right, cool."
"1522840","1523960"," You're actually going to go down."
"1524260","1525560"," Well, I'll jump in with you. "
"1525860","1527220"," I don't want to predict that it's going"
"1527220","1527700"," to go down."
"1527820","1529240"," I want to wait for it to confirm"
"1529240","1531460"," that it's going to continue going down with"
"1531460","1533520"," these other timeframes so that I can actually"
"1533520","1534960"," then jump on the ship with it."
"1535020","1536080"," It's almost like a hack. "
"1536080","1538500"," It's literally telling you, hey, I'm actually going"
"1538500","1540520"," to start going down to the downside now."
"1540620","1542760"," The lower timeframes are pretty much letting you"
"1542760","1543140"," know that."
"1543600","1545020"," So when you get over to the four"
"1545020","1546960"," hour timeframe, you were to pretty much see"
"1546960","1549880"," one big red candlestick going like this. "
"1550280","1552000"," And what you know is that on the"
"1552000","1553320"," 30 minute timeframe, we shifted."
"1554000","1555460"," This is where you enter the trade and"
"1555460","1557260"," then you can pretty much set and forget"
"1557260","1560660"," your way to success because the lower timeframe"
"1560660","1563220"," is confirming that it is going to continue"
"1563220","1565440"," the trend with the top that analysis of"
"1565440","1567100"," the overall timeframes."
"1567220","1568620"," And you're probably asking yourself, what is this"
"1568620","1569400"," word set and forget?"
"1569500","1570680"," And how can you set and forget your"
"1570680","1571340"," way to success?"
"1571400","1572260"," Like, is that even possible?"
"1572780","1574180"," Well, that's what my students have been doing"
"1574180","1575240"," in the last three months. "
"1575360","1577380"," They've been making anywhere from a thousand to"
"1577380","1579680"," a thousand five hundred dollars a week as"
"1579680","1581560"," a beginner set and forget trader where they're"
"1581560","1584500"," literally catching trades like this with me every"
"1584500","1585960"," single week on a call that I get"
"1585960","1587620"," with them and I explain to them my"
"1587620","1589720"," top two top three pairs that I trade"
"1589720","1591820"," for the week that had the clearest and"
"1591820","1595140"," most precise top ten analysis that give us"
"1595140","1597260"," the edge in the market and confirm to"
"1597260","1599460"," us that, hey, it makes more sense to"
"1599460","1601820"," sell at this moment than to buy simply"
"1601820","1604940"," because the overall timeframes are actually going down."
"1605300","1606800"," Just hop onto the trend to the downside"
"1606800","1609600"," or all the timeframes are going up, hop"
"1609600","1610940"," on the trend to the upside."
"1611400","1613280"," And if you don't know what set and"
"1613280","1614680"," forget is and you want to know more"
"1614680","1616320"," about it, make sure you hit the link"
"1616320","1617180"," in the description below. "
"1617260","1618400"," I have a video there for you that"
"1618400","1620480"," explains to you exactly what set and forget"
"1620480","1623080"," is and how it's changed lives all around"
"1623080","1625260"," the world and lets traders make anywhere from"
"1625260","1627580"," a thousand to a thousand five hundred dollars"
"1627580","1629440"," a week as a beginner set and forget"
"1629440","1629700"," trader."
"1630080","1631500"," So make sure you guys watch that video."
"1631660","1633020"," The link is in description below. "
"1633340","1635200"," I appreciate you guys watching this video all"
"1635200","1635860"," the way to the end."
"1636120","1637320"," You want to see more videos like this."
"1637400","1638660"," Make sure you hit that like and subscribe"
"1638660","1638940"," button. "
"1639080","1640280"," And I actually have a video for you"
"1640280","1642940"," that explains to you precisely on what candlesticks"
"1642940","1643300"," are."
"1643580","1644640"," So make sure you check it out in"
"1644640","1646300"," this section right here and I'll see you"
"1646300","1647360"," guys in the next video."
"1647780","1648500"," Take it easy, guys. "
