"start","end","text"
"1406990","1409430"," was just a mean reversion trade. "
"1409710","1411210"," I didn't think this thing would start to"
"1411210","1414150"," unwind like it did, but hey, that's trading,"
"1414470","1414790"," all right?"
"1414790","1418010"," So there was ten scalps in one day."
"1418330","1419650"," Here's what really mattered."
"1419910","1421570"," We didn't try to predict. "
"1422410","1425370"," We trained ourselves to recognize these setting up."
"1425590","1428190"," We didn't plan to act every time something"
"1428190","1429170"," was moving around."
"1429450","1432370"," We planned to prepare to analyze whenever something"
"1432370","1433070"," showed up. "
"1433350","1436070"," We planned to slow the moment down."
"1436910","1439250"," We planned to look for an opportunity to"
"1439250","1439690"," trade."
"1440030","1441710"," We planned to trust the tape and let"
"1441710","1444510"," small decisions stack in our favor. "
"1444510","1446090"," That's how you build your timing."
"1446610","1447510"," That's how you get patience."
"1447870","1450210"," That's how execution becomes automatic. "
"1450930","1452790"," The real secret to all of this is"
"1452790","1453230"," reps."
"1453630","1455710"," The more clean reps you take, the faster"
"1455710","1456250"," you grow."
"1456990","1459630"," Scalping just gives you more great reps. "
"1460170","1461910"," And if you heard that little ping today,"
"1462010","1463890"," that's what we use on our desk to"
"1463890","1466270"," notice when a move is waking up."
"1466430","1468550"," It doesn't trade for you, but it helps"
"1468550","1470830"," you see the moment you've trained for."
"1471250","1473130"," Go ahead and rewatch this video with your"
"1473130","1473830"," charts open. "
"1473830","1476730"," Run your own slow motion session with this"
"1476730","1477790"," exact same trade."
"1477930","1479490"," If this thing helped, hit subscribe."
"1479810","1481250"," We do this every single week. "
"1481810","1484750"," Trade well, trade small, and train your edge."
"1485310","1486070"," We'll see you on the tape. "
